Benefits,Building,Customer,Date,Department,Employee Name,Hire Date,Month,Product,Region,Salesperson,Status,Item Cost,Job Rating,No.Items,Salary,Total Cost,Years
,Main,Fabulous Health,5/28/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"Polo Sweatshirt, Case of 12",NW,"Christensen, Jill",Hourly,340,3,9,35312,3060,5
,Main,Fabulous Health,2/2/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"Polo Sweatshirt, Case of 12",NW,"Christensen, Jill",Hourly,340,3,9,35312,3060,5
,Main,Fabulous Health,9/28/2014,Sales,"Christensen, Jill",11/12/2010,Nov,"Polo Sweatshirt, Case of 12",NW,"Christensen, Jill",Hourly,340,3,12,35312,4080,5
,Main,Fabulous Health,8/2/2015,Sales,"Christensen, Jill",11/12/2010,Nov,90 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,168,3,5,35312,840,5
,Main,Fabulous Health,12/8/2014,Sales,"Christensen, Jill",11/12/2010,Nov,90 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,168,3,5,35312,840,5
,Main,Fabulous Health,1/8/2015,Sales,"Christensen, Jill",11/12/2010,Nov,90 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,168,3,11,35312,1848,5
,Main,Fabulous Health,10/6/2015,Sales,"Christensen, Jill",11/12/2010,Nov,90 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,168,3,12,35312,2016,5
,Main,Fabulous Health,4/21/2014,Sales,"Christensen, Jill",11/12/2010,Nov,90 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,168,3,12,35312,2016,5
,Main,Fabulous Health,3/15/2014,Sales,"Christensen, Jill",11/12/2010,Nov,30 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,79,3,1,35312,79,5
,Main,Fabulous Health,7/12/2015,Sales,"Christensen, Jill",11/12/2010,Nov,30 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,79,3,3,35312,237,5
,Main,Fabulous Health,8/31/2014,Sales,"Christensen, Jill",11/12/2010,Nov,30 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,79,3,3,35312,237,5
,Main,Fabulous Health,9/23/2015,Sales,"Christensen, Jill",11/12/2010,Nov,30 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,79,3,7,35312,553,5
,Main,Fabulous Health,6/10/2014,Sales,"Christensen, Jill",11/12/2010,Nov,30 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,79,3,9,35312,711,5
,Main,Fabulous Health,6/14/2015,Sales,"Christensen, Jill",11/12/2010,Nov,30 Day H+ Supplement Pack,NW,"Christensen, Jill",Hourly,79,3,11,35312,869,5
,Main,Fabulous Health,8/16/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,1,35312,340,5
,Main,Fabulous Health,11/15/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,3,35312,1020,5
,Main,Fabulous Health,4/6/2014,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,6,35312,2040,5
,Main,Fabulous Health,2/15/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"V-neck sweater, Case of 12",NW,"Christensen, Jill",Hourly,340,3,15,35312,5100,5
D,South,Fabulous Health,7/30/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,"Thermal Vest, Case of 12",SW,"Kelly, Icelita",Full Time,799,5,5,45450,3995,16
D,South,Fabulous Health,6/18/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"Thermal Vest, Case of 12",SW,"Kelly, Icelita",Full Time,799,5,6,45450,4794,16
D,South,Fabulous Health,1/8/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,"Thermal Vest, Case of 12",SW,"Kelly, Icelita",Full Time,799,5,7,45450,5593,16
D,South,Fabulous Health,2/19/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,"Thermal Vest, Case of 12",SW,"Kelly, Icelita",Full Time,799,5,13,45450,10387,16
D,South,Fabulous Health,11/2/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"Polo Sweatshirt, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,6,45450,2040,16
D,South,Fabulous Health,8/27/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,"Polo Sweatshirt, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,7,45450,2380,16
D,South,Fabulous Health,12/29/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"Polo Sweatshirt, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,8,45450,2720,16
D,South,Fabulous Health,11/19/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"Polo Sweatshirt, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,15,45450,5100,16
D,South,Fabulous Health,8/24/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,90 Day H+ Supplement Pack,SW,"Kelly, Icelita",Full Time,168,5,3,45450,504,16
D,South,Fabulous Health,7/21/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,30 Day H+ Supplement Pack,SW,"Kelly, Icelita",Full Time,79,5,2,45450,158,16
D,South,Fabulous Health,5/30/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,30 Day H+ Supplement Pack,SW,"Kelly, Icelita",Full Time,79,5,3,45450,237,16
D,South,Fabulous Health,12/7/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,30 Day H+ Supplement Pack,SW,"Kelly, Icelita",Full Time,79,5,10,45450,790,16
D,South,Fabulous Health,10/20/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,30 Day H+ Supplement Pack,SW,"Kelly, Icelita",Full Time,79,5,12,45450,948,16
D,South,Fabulous Health,9/27/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"V-neck sweater, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,1,45450,340,16
D,South,Fabulous Health,9/20/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,"V-neck sweater, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,6,45450,2040,16
D,South,Fabulous Health,6/9/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,"V-neck sweater, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,9,45450,3060,16
D,South,Fabulous Health,2/28/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,"V-neck sweater, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,12,45450,4080,16
D,South,Fabulous Health,8/24/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"V-neck sweater, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,15,45450,5100,16
R,Main,Fabulous Health,5/5/2014,Sales,"Leon, Emily",1/15/1999,Jan,"Thermal Vest, Case of 12",SW,"Leon, Emily",Full Time,799,2,6,23520,4794,17
R,Main,Fabulous Health,3/22/2015,Sales,"Leon, Emily",1/15/1999,Jan,"Thermal Vest, Case of 12",SW,"Leon, Emily",Full Time,799,2,10,23520,7990,17
R,Main,Fabulous Health,3/1/2015,Sales,"Leon, Emily",1/15/1999,Jan,"Thermal Vest, Case of 12",SW,"Leon, Emily",Full Time,799,2,13,23520,10387,17
R,Main,Fabulous Health,6/25/2014,Sales,"Leon, Emily",1/15/1999,Jan,"Thermal Vest, Case of 12",SW,"Leon, Emily",Full Time,799,2,15,23520,11985,17
R,Main,Fabulous Health,6/25/2014,Sales,"Leon, Emily",1/15/1999,Jan,"Polo Sweatshirt, Case of 12",SW,"Leon, Emily",Full Time,340,2,4,23520,1360,17
R,Main,Fabulous Health,9/20/2015,Sales,"Leon, Emily",1/15/1999,Jan,90 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,168,2,6,23520,1008,17
R,Main,Fabulous Health,2/8/2015,Sales,"Leon, Emily",1/15/1999,Jan,90 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,168,2,7,23520,1176,17
R,Main,Fabulous Health,9/27/2015,Sales,"Leon, Emily",1/15/1999,Jan,90 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,168,2,10,23520,1680,17
R,Main,Fabulous Health,8/25/2015,Sales,"Leon, Emily",1/15/1999,Jan,90 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,168,2,12,23520,2016,17
R,Main,Fabulous Health,4/13/2014,Sales,"Leon, Emily",1/15/1999,Jan,90 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,168,2,12,23520,2016,17
R,Main,Fabulous Health,5/13/2014,Sales,"Leon, Emily",1/15/1999,Jan,90 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,168,2,14,23520,2352,17
R,Main,Fabulous Health,8/9/2015,Sales,"Leon, Emily",1/15/1999,Jan,30 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,79,2,1,23520,79,17
R,Main,Fabulous Health,12/27/2014,Sales,"Leon, Emily",1/15/1999,Jan,30 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,79,2,5,23520,395,17
R,Main,Fabulous Health,11/16/2014,Sales,"Leon, Emily",1/15/1999,Jan,30 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,79,2,10,23520,790,17
R,Main,Fabulous Health,9/28/2015,Sales,"Leon, Emily",1/15/1999,Jan,30 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,79,2,11,23520,869,17
R,Main,Fabulous Health,1/11/2015,Sales,"Leon, Emily",1/15/1999,Jan,"V-neck sweater, Case of 12",SW,"Leon, Emily",Full Time,340,2,1,23520,340,17
R,Main,Fabulous Health,4/6/2014,Sales,"Leon, Emily",1/15/1999,Jan,"V-neck sweater, Case of 12",SW,"Leon, Emily",Full Time,340,2,2,23520,680,17
R,Main,Fabulous Health,3/24/2014,Sales,"Leon, Emily",1/15/1999,Jan,"V-neck sweater, Case of 12",SW,"Leon, Emily",Full Time,340,2,6,23520,2040,17
R,Main,Fabulous Health,11/1/2015,Sales,"Leon, Emily",1/15/1999,Jan,"V-neck sweater, Case of 12",SW,"Leon, Emily",Full Time,340,2,11,23520,3740,17
R,Main,Fabulous Health,11/20/2014,Sales,"Leon, Emily",1/15/1999,Jan,"V-neck sweater, Case of 12",SW,"Leon, Emily",Full Time,340,2,15,23520,5100,17
,Taft,Fabulous Health,7/26/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"Thermal Vest, Case of 12",NE,"Livingston, Lynette",Contract,799,2,9,74020,7191,5
,Taft,Fabulous Health,1/14/2015,Sales,"Livingston, Lynette",6/4/2010,Jun,"Polo Sweatshirt, Case of 12",NE,"Livingston, Lynette",Contract,340,2,2,74020,680,5
,Taft,Fabulous Health,10/27/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"Polo Sweatshirt, Case of 12",NE,"Livingston, Lynette",Contract,340,2,5,74020,1700,5
,Taft,Fabulous Health,6/22/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"Polo Sweatshirt, Case of 12",NE,"Livingston, Lynette",Contract,340,2,8,74020,2720,5
,Taft,Fabulous Health,9/1/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"Polo Sweatshirt, Case of 12",NE,"Livingston, Lynette",Contract,340,2,9,74020,3060,5
,Taft,Fabulous Health,3/15/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"Polo Sweatshirt, Case of 12",NE,"Livingston, Lynette",Contract,340,2,11,74020,3740,5
,Taft,Fabulous Health,5/11/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"Polo Sweatshirt, Case of 12",NE,"Livingston, Lynette",Contract,340,2,11,74020,3740,5
,Taft,Fabulous Health,1/10/2015,Sales,"Livingston, Lynette",6/4/2010,Jun,90 Day H+ Supplement Pack,NE,"Livingston, Lynette",Contract,168,2,1,74020,168,5
,Taft,Fabulous Health,11/19/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,90 Day H+ Supplement Pack,NE,"Livingston, Lynette",Contract,168,2,3,74020,504,5
,Taft,Fabulous Health,10/5/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"V-neck sweater, Case of 12",NE,"Livingston, Lynette",Contract,340,2,6,74020,2040,5
,Taft,Fabulous Health,12/2/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"V-neck sweater, Case of 12",NE,"Livingston, Lynette",Contract,340,2,13,74020,4420,5
,Taft,Fabulous Health,6/24/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"V-neck sweater, Case of 12",NE,"Livingston, Lynette",Contract,340,2,15,74020,5100,5
,North,Fabulous Health,7/22/2015,Sales,"Lucas, John",7/1/2003,Jul,"Polo Sweatshirt, Case of 12",SW,"Lucas, John",Contract,340,3,6,78100,2040,12
,North,Fabulous Health,4/30/2015,Sales,"Lucas, John",7/1/2003,Jul,90 Day H+ Supplement Pack,SW,"Lucas, John",Contract,168,3,1,78100,168,12
,North,Fabulous Health,12/27/2014,Sales,"Lucas, John",7/1/2003,Jul,90 Day H+ Supplement Pack,SW,"Lucas, John",Contract,168,3,3,78100,504,12
,North,Fabulous Health,12/13/2015,Sales,"Lucas, John",7/1/2003,Jul,90 Day H+ Supplement Pack,SW,"Lucas, John",Contract,168,3,5,78100,840,12
,North,Fabulous Health,4/4/2015,Sales,"Lucas, John",7/1/2003,Jul,90 Day H+ Supplement Pack,SW,"Lucas, John",Contract,168,3,9,78100,1512,12
,North,Fabulous Health,11/5/2015,Sales,"Lucas, John",7/1/2003,Jul,90 Day H+ Supplement Pack,SW,"Lucas, John",Contract,168,3,9,78100,1512,12
,North,Fabulous Health,9/12/2015,Sales,"Lucas, John",7/1/2003,Jul,30 Day H+ Supplement Pack,SW,"Lucas, John",Contract,79,3,15,78100,1185,12
,North,Fabulous Health,10/10/2015,Sales,"Lucas, John",7/1/2003,Jul,"V-neck sweater, Case of 12",SW,"Lucas, John",Contract,340,3,1,78100,340,12
DMR,South,Fabulous Health,4/20/2015,Sales,"Maynard, Susan",1/14/2012,Jan,"Thermal Vest, Case of 12",NE,"Maynard, Susan",Full Time,799,5,5,39110,3995,4
DMR,South,Fabulous Health,6/22/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"Thermal Vest, Case of 12",NE,"Maynard, Susan",Full Time,799,5,9,39110,7191,4
DMR,South,Fabulous Health,8/12/2015,Sales,"Maynard, Susan",1/14/2012,Jan,90 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,168,5,5,39110,840,4
DMR,South,Fabulous Health,8/3/2014,Sales,"Maynard, Susan",1/14/2012,Jan,90 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,168,5,15,39110,2520,4
DMR,South,Fabulous Health,9/6/2014,Sales,"Maynard, Susan",1/14/2012,Jan,30 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,79,5,1,39110,79,4
DMR,South,Fabulous Health,7/4/2015,Sales,"Maynard, Susan",1/14/2012,Jan,30 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,79,5,15,39110,1185,4
DMR,South,Fabulous Health,10/19/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,2,39110,680,4
DMR,South,Fabulous Health,7/15/2015,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,3,39110,1020,4
DMR,South,Fabulous Health,7/21/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,7,39110,2380,4
DMR,South,Fabulous Health,8/13/2015,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,15,39110,5100,4
DMR,North,Fabulous Health,11/22/2014,Sales,"McCullough, Scott",5/17/2012,May,"Thermal Vest, Case of 12",NW,"McCullough, Scott",Full Time,799,5,2,48550,1598,3
DMR,North,Fabulous Health,12/16/2014,Sales,"McCullough, Scott",5/17/2012,May,"Thermal Vest, Case of 12",NW,"McCullough, Scott",Full Time,799,5,14,48550,11186,3
DMR,North,Fabulous Health,2/22/2015,Sales,"McCullough, Scott",5/17/2012,May,"Polo Sweatshirt, Case of 12",NW,"McCullough, Scott",Full Time,340,5,3,48550,1020,3
DMR,North,Fabulous Health,7/4/2015,Sales,"McCullough, Scott",5/17/2012,May,90 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,168,5,3,48550,504,3
DMR,North,Fabulous Health,8/17/2014,Sales,"McCullough, Scott",5/17/2012,May,90 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,168,5,8,48550,1344,3
DMR,North,Fabulous Health,11/25/2014,Sales,"McCullough, Scott",5/17/2012,May,30 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,79,5,5,48550,395,3
DMR,North,Fabulous Health,7/29/2015,Sales,"McCullough, Scott",5/17/2012,May,30 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,79,5,9,48550,711,3
DMR,North,Fabulous Health,1/22/2015,Sales,"McCullough, Scott",5/17/2012,May,30 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,79,5,10,48550,790,3
DMR,North,Fabulous Health,8/6/2014,Sales,"McCullough, Scott",5/17/2012,May,"V-neck sweater, Case of 12",NW,"McCullough, Scott",Full Time,340,5,2,48550,680,3
DMR,North,Fabulous Health,3/15/2015,Sales,"McCullough, Scott",5/17/2012,May,"V-neck sweater, Case of 12",NW,"McCullough, Scott",Full Time,340,5,8,48550,2720,3
DMR,North,Fabulous Health,5/17/2014,Sales,"McCullough, Scott",5/17/2012,May,"V-neck sweater, Case of 12",NW,"McCullough, Scott",Full Time,340,5,15,48550,5100,3
DMR,North,Fabulous Health,1/11/2015,Sales,"McCullough, Scott",5/17/2012,May,"V-neck sweater, Case of 12",NW,"McCullough, Scott",Full Time,340,5,15,48550,5100,3
,North,Fabulous Health,11/16/2015,Sales,"Norman, Rita",1/17/2006,Jan,"Thermal Vest, Case of 12",SE,"Norman, Rita",Contract,799,4,3,54190,2397,10
,North,Fabulous Health,7/5/2015,Sales,"Norman, Rita",1/17/2006,Jan,"Thermal Vest, Case of 12",SE,"Norman, Rita",Contract,799,4,5,54190,3995,10
,North,Fabulous Health,4/28/2015,Sales,"Norman, Rita",1/17/2006,Jan,"Thermal Vest, Case of 12",SE,"Norman, Rita",Contract,799,4,9,54190,7191,10
,North,Fabulous Health,3/12/2015,Sales,"Norman, Rita",1/17/2006,Jan,"Polo Sweatshirt, Case of 12",SE,"Norman, Rita",Contract,340,4,4,54190,1360,10
,North,Fabulous Health,10/5/2014,Sales,"Norman, Rita",1/17/2006,Jan,"Polo Sweatshirt, Case of 12",SE,"Norman, Rita",Contract,340,4,7,54190,2380,10
,North,Fabulous Health,9/18/2014,Sales,"Norman, Rita",1/17/2006,Jan,"Polo Sweatshirt, Case of 12",SE,"Norman, Rita",Contract,340,4,12,54190,4080,10
,North,Fabulous Health,1/13/2015,Sales,"Norman, Rita",1/17/2006,Jan,"Polo Sweatshirt, Case of 12",SE,"Norman, Rita",Contract,340,4,13,54190,4420,10
,North,Fabulous Health,9/9/2014,Sales,"Norman, Rita",1/17/2006,Jan,90 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,168,4,4,54190,672,10
,North,Fabulous Health,9/25/2014,Sales,"Norman, Rita",1/17/2006,Jan,90 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,168,4,4,54190,672,10
,North,Fabulous Health,11/15/2015,Sales,"Norman, Rita",1/17/2006,Jan,90 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,168,4,8,54190,1344,10
,North,Fabulous Health,1/4/2015,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,1,54190,79,10
,North,Fabulous Health,5/3/2015,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,7,54190,553,10
,North,Fabulous Health,8/24/2015,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,15,54190,1185,10
,North,Fabulous Health,9/6/2015,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,8,54190,2720,10
,North,Fabulous Health,10/28/2014,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,15,54190,5100,10
DMR,Main,Fabulous Health,9/21/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,4,20500,3196,17
DMR,Main,Fabulous Health,6/22/2015,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,8,20500,6392,17
DMR,Main,Fabulous Health,4/26/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,8,20500,6392,17
DMR,Main,Fabulous Health,4/13/2015,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,9,20500,7191,17
DMR,Main,Fabulous Health,1/28/2015,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,15,20500,11985,17
DMR,Main,Fabulous Health,5/25/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Polo Sweatshirt, Case of 12",SW,"Owen, Robert",Half-Time,340,3,1,20500,340,17
DMR,Main,Fabulous Health,10/8/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Polo Sweatshirt, Case of 12",SW,"Owen, Robert",Half-Time,340,3,12,20500,4080,17
DMR,Main,Fabulous Health,5/12/2015,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,2,20500,336,17
DMR,Main,Fabulous Health,4/28/2014,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,12,20500,2016,17
DMR,Main,Fabulous Health,8/31/2014,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,12,20500,2016,17
DMR,Main,Fabulous Health,5/24/2015,Sales,"Owen, Robert",6/15/1998,Jun,30 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,79,3,2,20500,158,17
DMR,Main,Fabulous Health,12/1/2015,Sales,"Owen, Robert",6/15/1998,Jun,30 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,79,3,5,20500,395,17
DMR,Main,Fabulous Health,12/8/2014,Sales,"Owen, Robert",6/15/1998,Jun,30 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,79,3,7,20500,553,17
DMR,Main,Fabulous Health,3/6/2014,Sales,"Owen, Robert",6/15/1998,Jun,"V-neck sweater, Case of 12",SW,"Owen, Robert",Half-Time,340,3,1,20500,340,17
DMR,Main,Fabulous Health,11/16/2014,Sales,"Owen, Robert",6/15/1998,Jun,"V-neck sweater, Case of 12",SW,"Owen, Robert",Half-Time,340,3,3,20500,1020,17
DMR,Main,Fabulous Health,5/27/2015,Sales,"Owen, Robert",6/15/1998,Jun,"V-neck sweater, Case of 12",SW,"Owen, Robert",Half-Time,340,3,9,20500,3060,17
DMR,Main,Fabulous Health,12/21/2015,Sales,"Owen, Robert",6/15/1998,Jun,"V-neck sweater, Case of 12",SW,"Owen, Robert",Half-Time,340,3,15,20500,5100,17
DMR,Main,Fabulous Health,6/15/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,3,71820,2397,15
DMR,Main,Fabulous Health,9/6/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,4,71820,3196,15
DMR,Main,Fabulous Health,7/14/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,2,71820,680,15
DMR,Main,Fabulous Health,11/9/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,4,71820,1360,15
DMR,Main,Fabulous Health,4/3/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,5,71820,1700,15
DMR,Main,Fabulous Health,3/9/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,6,71820,2040,15
DMR,Main,Fabulous Health,8/10/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,7,71820,2380,15
DMR,Main,Fabulous Health,9/3/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,7,71820,2380,15
DMR,Main,Fabulous Health,1/18/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,8,71820,2720,15
DMR,Main,Fabulous Health,5/23/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,10,71820,3400,15
DMR,Main,Fabulous Health,2/2/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,90 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,168,2,6,71820,1008,15
DMR,Main,Fabulous Health,5/17/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,90 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,168,2,13,71820,2184,15
DMR,Main,Fabulous Health,7/8/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,90 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,168,2,14,71820,2352,15
DMR,Main,Fabulous Health,6/22/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,30 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,79,2,3,71820,237,15
DMR,Main,Fabulous Health,8/12/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,30 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,79,2,8,71820,632,15
DMR,Main,Fabulous Health,11/28/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,2,71820,680,15
DMR,Main,Fabulous Health,4/22/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,7,71820,2380,15
DMR,Main,Fabulous Health,11/19/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,8,71820,2720,15
DMR,Main,Fabulous Health,11/22/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,10,71820,3400,15
DMR,Main,Fabulous Health,9/9/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,10,71820,3400,15
DMR,Main,Fabulous Health,9/21/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,10,71820,3400,15
